filepath,tokenIndex,lineNumber
./data_416/SARD/data_source/CWE416_Use_After_Free__malloc_free_long_62a_omitgood.cpp_dir/api/CWE416_Use_After_Free__malloc_free_long_62a_omitgood.final.ll,395,37
./data_416/SARD/data_source/CWE416_Use_After_Free__malloc_free_long_62a_omitgood.cpp_dir/arr/CWE416_Use_After_Free__malloc_free_long_62a_omitgood.final.ll,395,37
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_long_43_omitgood.cpp_dir/point/CWE416_Use_After_Free__new_delete_long_43_omitgood.final.ll,386,32
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_long_43_omitgood.cpp_dir/point/CWE416_Use_After_Free__new_delete_long_43_omitgood.final.ll,435,42
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_long_43_omitgood.cpp_dir/bds/CWE416_Use_After_Free__new_delete_long_43_omitgood.final.ll,386,32
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_long_43_omitgood.cpp_dir/bds/CWE416_Use_After_Free__new_delete_long_43_omitgood.final.ll,435,42
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_long_43_omitgood.cpp_dir/api/CWE416_Use_After_Free__new_delete_long_43_omitgood.final.ll,386,32
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_long_43_omitgood.cpp_dir/api/CWE416_Use_After_Free__new_delete_long_43_omitgood.final.ll,435,42
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_long_43_omitgood.cpp_dir/arr/CWE416_Use_After_Free__new_delete_long_43_omitgood.final.ll,386,32
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_long_43_omitgood.cpp_dir/arr/CWE416_Use_After_Free__new_delete_long_43_omitgood.final.ll,435,42
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_class_15_omitgood.cpp_dir/point/CWE416_Use_After_Free__new_delete_class_15_omitgood.final.ll,451,38
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_class_15_omitgood.cpp_dir/point/CWE416_Use_After_Free__new_delete_class_15_omitgood.final.ll,510,49
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_class_15_omitgood.cpp_dir/bds/CWE416_Use_After_Free__new_delete_class_15_omitgood.final.ll,451,38
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_class_15_omitgood.cpp_dir/bds/CWE416_Use_After_Free__new_delete_class_15_omitgood.final.ll,510,49
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_class_15_omitgood.cpp_dir/api/CWE416_Use_After_Free__new_delete_class_15_omitgood.final.ll,451,38
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_class_15_omitgood.cpp_dir/api/CWE416_Use_After_Free__new_delete_class_15_omitgood.final.ll,510,49
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_class_15_omitgood.cpp_dir/arr/CWE416_Use_After_Free__new_delete_class_15_omitgood.final.ll,451,38
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_class_15_omitgood.cpp_dir/arr/CWE416_Use_After_Free__new_delete_class_15_omitgood.final.ll,510,49
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_array_class_01_omitgood.cpp_dir/point/CWE416_Use_After_Free__new_delete_array_class_01_omitgood.final.ll,485,42
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_array_class_01_omitgood.cpp_dir/point/CWE416_Use_After_Free__new_delete_array_class_01_omitgood.final.ll,504,44
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_array_class_01_omitgood.cpp_dir/bds/CWE416_Use_After_Free__new_delete_array_class_01_omitgood.final.ll,485,42
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_array_class_01_omitgood.cpp_dir/bds/CWE416_Use_After_Free__new_delete_array_class_01_omitgood.final.ll,504,44
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_array_class_01_omitgood.cpp_dir/api/CWE416_Use_After_Free__new_delete_array_class_01_omitgood.final.ll,485,42
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_array_class_01_omitgood.cpp_dir/api/CWE416_Use_After_Free__new_delete_array_class_01_omitgood.final.ll,504,44
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_array_class_01_omitgood.cpp_dir/arr/CWE416_Use_After_Free__new_delete_array_class_01_omitgood.final.ll,485,42
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_array_class_01_omitgood.cpp_dir/arr/CWE416_Use_After_Free__new_delete_array_class_01_omitgood.final.ll,504,44
./data_416/SARD/data_source/CWE416_Use_After_Free__malloc_free_int_03_omitgood.c_dir/point/CWE416_Use_After_Free__malloc_free_int_03_omitgood.final.ll,446,41
./data_416/SARD/data_source/CWE416_Use_After_Free__malloc_free_int_03_omitgood.c_dir/point/CWE416_Use_After_Free__malloc_free_int_03_omitgood.final.ll,481,46
./data_416/SARD/data_source/CWE416_Use_After_Free__malloc_free_int_03_omitgood.c_dir/bds/CWE416_Use_After_Free__malloc_free_int_03_omitgood.final.ll,446,41
./data_416/SARD/data_source/CWE416_Use_After_Free__malloc_free_int_03_omitgood.c_dir/bds/CWE416_Use_After_Free__malloc_free_int_03_omitgood.final.ll,481,46
./data_416/SARD/data_source/CWE416_Use_After_Free__malloc_free_int_03_omitgood.c_dir/api/CWE416_Use_After_Free__malloc_free_int_03_omitgood.final.ll,446,41
./data_416/SARD/data_source/CWE416_Use_After_Free__malloc_free_int_03_omitgood.c_dir/api/CWE416_Use_After_Free__malloc_free_int_03_omitgood.final.ll,481,46
./data_416/SARD/data_source/CWE416_Use_After_Free__malloc_free_int_03_omitgood.c_dir/arr/CWE416_Use_After_Free__malloc_free_int_03_omitgood.final.ll,446,41
./data_416/SARD/data_source/CWE416_Use_After_Free__malloc_free_int_03_omitgood.c_dir/arr/CWE416_Use_After_Free__malloc_free_int_03_omitgood.final.ll,481,46
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_array_int64_t_08_omitgood.cpp_dir/point/CWE416_Use_After_Free__new_delete_array_int64_t_08_omitgood.final.ll,563,56
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_array_int64_t_08_omitgood.cpp_dir/point/CWE416_Use_After_Free__new_delete_array_int64_t_08_omitgood.final.ll,598,61
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_array_int64_t_08_omitgood.cpp_dir/bds/CWE416_Use_After_Free__new_delete_array_int64_t_08_omitgood.final.ll,563,56
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_array_int64_t_08_omitgood.cpp_dir/bds/CWE416_Use_After_Free__new_delete_array_int64_t_08_omitgood.final.ll,598,61
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_array_int64_t_08_omitgood.cpp_dir/api/CWE416_Use_After_Free__new_delete_array_int64_t_08_omitgood.final.ll,563,56
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_array_int64_t_08_omitgood.cpp_dir/api/CWE416_Use_After_Free__new_delete_array_int64_t_08_omitgood.final.ll,598,61
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_array_int64_t_08_omitgood.cpp_dir/arr/CWE416_Use_After_Free__new_delete_array_int64_t_08_omitgood.final.ll,563,56
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_array_int64_t_08_omitgood.cpp_dir/arr/CWE416_Use_After_Free__new_delete_array_int64_t_08_omitgood.final.ll,598,61
./data_416/SARD/data_source/CWE416_Use_After_Free__malloc_free_wchar_t_10_omitgood.c_dir/point/CWE416_Use_After_Free__malloc_free_wchar_t_10_omitgood.final.ll,410,36
./data_416/SARD/data_source/CWE416_Use_After_Free__malloc_free_wchar_t_10_omitgood.c_dir/point/CWE416_Use_After_Free__malloc_free_wchar_t_10_omitgood.final.ll,462,41
./data_416/SARD/data_source/CWE416_Use_After_Free__malloc_free_wchar_t_10_omitgood.c_dir/bds/CWE416_Use_After_Free__malloc_free_wchar_t_10_omitgood.final.ll,410,36
./data_416/SARD/data_source/CWE416_Use_After_Free__malloc_free_wchar_t_10_omitgood.c_dir/bds/CWE416_Use_After_Free__malloc_free_wchar_t_10_omitgood.final.ll,462,41
./data_416/SARD/data_source/CWE416_Use_After_Free__malloc_free_wchar_t_10_omitgood.c_dir/api/CWE416_Use_After_Free__malloc_free_wchar_t_10_omitgood.final.ll,410,36
./data_416/SARD/data_source/CWE416_Use_After_Free__malloc_free_wchar_t_10_omitgood.c_dir/api/CWE416_Use_After_Free__malloc_free_wchar_t_10_omitgood.final.ll,462,41
./data_416/SARD/data_source/CWE416_Use_After_Free__malloc_free_wchar_t_10_omitgood.c_dir/arr/CWE416_Use_After_Free__malloc_free_wchar_t_10_omitgood.final.ll,410,36
./data_416/SARD/data_source/CWE416_Use_After_Free__malloc_free_wchar_t_10_omitgood.c_dir/arr/CWE416_Use_After_Free__malloc_free_wchar_t_10_omitgood.final.ll,462,41
./data_416/SARD/data_source/CWE416_Use_After_Free__malloc_free_struct_08_omitgood.c_dir/point/CWE416_Use_After_Free__malloc_free_struct_08_omitgood.final.ll,585,55
./data_416/SARD/data_source/CWE416_Use_After_Free__malloc_free_struct_08_omitgood.c_dir/point/CWE416_Use_After_Free__malloc_free_struct_08_omitgood.final.ll,626,60
./data_416/SARD/data_source/CWE416_Use_After_Free__malloc_free_struct_08_omitgood.c_dir/bds/CWE416_Use_After_Free__malloc_free_struct_08_omitgood.final.ll,585,55
./data_416/SARD/data_source/CWE416_Use_After_Free__malloc_free_struct_08_omitgood.c_dir/bds/CWE416_Use_After_Free__malloc_free_struct_08_omitgood.final.ll,626,60
./data_416/SARD/data_source/CWE416_Use_After_Free__malloc_free_struct_08_omitgood.c_dir/api/CWE416_Use_After_Free__malloc_free_struct_08_omitgood.final.ll,585,55
./data_416/SARD/data_source/CWE416_Use_After_Free__malloc_free_struct_08_omitgood.c_dir/api/CWE416_Use_After_Free__malloc_free_struct_08_omitgood.final.ll,626,60
./data_416/SARD/data_source/CWE416_Use_After_Free__malloc_free_struct_08_omitgood.c_dir/arr/CWE416_Use_After_Free__malloc_free_struct_08_omitgood.final.ll,585,55
./data_416/SARD/data_source/CWE416_Use_After_Free__malloc_free_struct_08_omitgood.c_dir/arr/CWE416_Use_After_Free__malloc_free_struct_08_omitgood.final.ll,626,60
./data_416/SARD/data_source/CWE416_Use_After_Free__malloc_free_char_08_omitgood.c_dir/point/CWE416_Use_After_Free__malloc_free_char_08_omitgood.final.ll,508,49
./data_416/SARD/data_source/CWE416_Use_After_Free__malloc_free_char_08_omitgood.c_dir/point/CWE416_Use_After_Free__malloc_free_char_08_omitgood.final.ll,530,54
./data_416/SARD/data_source/CWE416_Use_After_Free__malloc_free_char_08_omitgood.c_dir/bds/CWE416_Use_After_Free__malloc_free_char_08_omitgood.final.ll,508,49
./data_416/SARD/data_source/CWE416_Use_After_Free__malloc_free_char_08_omitgood.c_dir/bds/CWE416_Use_After_Free__malloc_free_char_08_omitgood.final.ll,530,54
./data_416/SARD/data_source/CWE416_Use_After_Free__malloc_free_char_08_omitgood.c_dir/api/CWE416_Use_After_Free__malloc_free_char_08_omitgood.final.ll,508,49
./data_416/SARD/data_source/CWE416_Use_After_Free__malloc_free_char_08_omitgood.c_dir/api/CWE416_Use_After_Free__malloc_free_char_08_omitgood.final.ll,530,54
./data_416/SARD/data_source/CWE416_Use_After_Free__malloc_free_char_08_omitgood.c_dir/arr/CWE416_Use_After_Free__malloc_free_char_08_omitgood.final.ll,508,49
./data_416/SARD/data_source/CWE416_Use_After_Free__malloc_free_char_08_omitgood.c_dir/arr/CWE416_Use_After_Free__malloc_free_char_08_omitgood.final.ll,530,54
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_array_struct_11_omitgood.cpp_dir/point/CWE416_Use_After_Free__new_delete_array_struct_11_omitgood.final.ll,489,43
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_array_struct_11_omitgood.cpp_dir/point/CWE416_Use_After_Free__new_delete_array_struct_11_omitgood.final.ll,530,48
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_array_struct_11_omitgood.cpp_dir/bds/CWE416_Use_After_Free__new_delete_array_struct_11_omitgood.final.ll,489,43
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_array_struct_11_omitgood.cpp_dir/bds/CWE416_Use_After_Free__new_delete_array_struct_11_omitgood.final.ll,530,48
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_array_struct_11_omitgood.cpp_dir/api/CWE416_Use_After_Free__new_delete_array_struct_11_omitgood.final.ll,489,43
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_array_struct_11_omitgood.cpp_dir/api/CWE416_Use_After_Free__new_delete_array_struct_11_omitgood.final.ll,530,48
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_array_struct_11_omitgood.cpp_dir/arr/CWE416_Use_After_Free__new_delete_array_struct_11_omitgood.final.ll,489,43
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_array_struct_11_omitgood.cpp_dir/arr/CWE416_Use_After_Free__new_delete_array_struct_11_omitgood.final.ll,530,48
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_struct_16_omitgood.cpp_dir/point/CWE416_Use_After_Free__new_delete_struct_16_omitgood.final.ll,412,37
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_struct_16_omitgood.cpp_dir/point/CWE416_Use_After_Free__new_delete_struct_16_omitgood.final.ll,438,43
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_struct_16_omitgood.cpp_dir/bds/CWE416_Use_After_Free__new_delete_struct_16_omitgood.final.ll,412,37
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_struct_16_omitgood.cpp_dir/bds/CWE416_Use_After_Free__new_delete_struct_16_omitgood.final.ll,438,43
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_struct_16_omitgood.cpp_dir/api/CWE416_Use_After_Free__new_delete_struct_16_omitgood.final.ll,412,37
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_struct_16_omitgood.cpp_dir/api/CWE416_Use_After_Free__new_delete_struct_16_omitgood.final.ll,438,43
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_struct_16_omitgood.cpp_dir/arr/CWE416_Use_After_Free__new_delete_struct_16_omitgood.final.ll,412,37
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_struct_16_omitgood.cpp_dir/arr/CWE416_Use_After_Free__new_delete_struct_16_omitgood.final.ll,438,43
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_array_wchar_t_15_omitgood.cpp_dir/point/CWE416_Use_After_Free__new_delete_array_wchar_t_15_omitgood.final.ll,425,38
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_array_wchar_t_15_omitgood.cpp_dir/point/CWE416_Use_After_Free__new_delete_array_wchar_t_15_omitgood.final.ll,486,49
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_array_wchar_t_15_omitgood.cpp_dir/bds/CWE416_Use_After_Free__new_delete_array_wchar_t_15_omitgood.final.ll,425,38
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_array_wchar_t_15_omitgood.cpp_dir/bds/CWE416_Use_After_Free__new_delete_array_wchar_t_15_omitgood.final.ll,486,49
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_array_wchar_t_15_omitgood.cpp_dir/api/CWE416_Use_After_Free__new_delete_array_wchar_t_15_omitgood.final.ll,425,38
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_array_wchar_t_15_omitgood.cpp_dir/api/CWE416_Use_After_Free__new_delete_array_wchar_t_15_omitgood.final.ll,486,49
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_array_wchar_t_15_omitgood.cpp_dir/arr/CWE416_Use_After_Free__new_delete_array_wchar_t_15_omitgood.final.ll,425,38
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_array_wchar_t_15_omitgood.cpp_dir/arr/CWE416_Use_After_Free__new_delete_array_wchar_t_15_omitgood.final.ll,486,49
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_array_char_63a_omitgood.cpp_dir/point/CWE416_Use_After_Free__new_delete_array_char_63a_omitgood.final.ll,422,39
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_array_char_63a_omitgood.cpp_dir/bds/CWE416_Use_After_Free__new_delete_array_char_63a_omitgood.final.ll,422,39
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_array_char_63a_omitgood.cpp_dir/api/CWE416_Use_After_Free__new_delete_array_char_63a_omitgood.final.ll,422,39
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_array_char_63a_omitgood.cpp_dir/arr/CWE416_Use_After_Free__new_delete_array_char_63a_omitgood.final.ll,422,39
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_class_07_omitgood.cpp_dir/point/CWE416_Use_After_Free__new_delete_class_07_omitgood.final.ll,468,43
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_class_07_omitgood.cpp_dir/point/CWE416_Use_After_Free__new_delete_class_07_omitgood.final.ll,512,48
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_class_07_omitgood.cpp_dir/bds/CWE416_Use_After_Free__new_delete_class_07_omitgood.final.ll,468,43
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_class_07_omitgood.cpp_dir/bds/CWE416_Use_After_Free__new_delete_class_07_omitgood.final.ll,512,48
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_class_07_omitgood.cpp_dir/api/CWE416_Use_After_Free__new_delete_class_07_omitgood.final.ll,468,43
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_class_07_omitgood.cpp_dir/api/CWE416_Use_After_Free__new_delete_class_07_omitgood.final.ll,512,48
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_class_07_omitgood.cpp_dir/arr/CWE416_Use_After_Free__new_delete_class_07_omitgood.final.ll,468,43
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_class_07_omitgood.cpp_dir/arr/CWE416_Use_After_Free__new_delete_class_07_omitgood.final.ll,512,48
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_wchar_t_11_omitgood.cpp_dir/point/CWE416_Use_After_Free__new_delete_wchar_t_11_omitgood.final.ll,386,36
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_wchar_t_11_omitgood.cpp_dir/point/CWE416_Use_After_Free__new_delete_wchar_t_11_omitgood.final.ll,427,41
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_wchar_t_11_omitgood.cpp_dir/bds/CWE416_Use_After_Free__new_delete_wchar_t_11_omitgood.final.ll,386,36
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_wchar_t_11_omitgood.cpp_dir/bds/CWE416_Use_After_Free__new_delete_wchar_t_11_omitgood.final.ll,427,41
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_wchar_t_11_omitgood.cpp_dir/api/CWE416_Use_After_Free__new_delete_wchar_t_11_omitgood.final.ll,386,36
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_wchar_t_11_omitgood.cpp_dir/api/CWE416_Use_After_Free__new_delete_wchar_t_11_omitgood.final.ll,427,41
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_wchar_t_11_omitgood.cpp_dir/arr/CWE416_Use_After_Free__new_delete_wchar_t_11_omitgood.final.ll,386,36
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_wchar_t_11_omitgood.cpp_dir/arr/CWE416_Use_After_Free__new_delete_wchar_t_11_omitgood.final.ll,427,41
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_long_06_omitgood.cpp_dir/point/CWE416_Use_After_Free__new_delete_long_06_omitgood.final.ll,426,42
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_long_06_omitgood.cpp_dir/point/CWE416_Use_After_Free__new_delete_long_06_omitgood.final.ll,450,47
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_long_06_omitgood.cpp_dir/bds/CWE416_Use_After_Free__new_delete_long_06_omitgood.final.ll,426,42
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_long_06_omitgood.cpp_dir/bds/CWE416_Use_After_Free__new_delete_long_06_omitgood.final.ll,450,47
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_long_06_omitgood.cpp_dir/api/CWE416_Use_After_Free__new_delete_long_06_omitgood.final.ll,426,42
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_long_06_omitgood.cpp_dir/api/CWE416_Use_After_Free__new_delete_long_06_omitgood.final.ll,450,47
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_long_06_omitgood.cpp_dir/arr/CWE416_Use_After_Free__new_delete_long_06_omitgood.final.ll,426,42
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_long_06_omitgood.cpp_dir/arr/CWE416_Use_After_Free__new_delete_long_06_omitgood.final.ll,450,47
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_int_64a_omitgood.cpp_dir/point/CWE416_Use_After_Free__new_delete_int_64a_omitgood.final.ll,395,38
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_int_64a_omitgood.cpp_dir/bds/CWE416_Use_After_Free__new_delete_int_64a_omitgood.final.ll,395,38
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_int_64a_omitgood.cpp_dir/api/CWE416_Use_After_Free__new_delete_int_64a_omitgood.final.ll,395,38
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_int_64a_omitgood.cpp_dir/arr/CWE416_Use_After_Free__new_delete_int_64a_omitgood.final.ll,395,38
./data_416/SARD/data_source/CWE416_Use_After_Free__malloc_free_char_62a_omitgood.cpp_dir/point/CWE416_Use_After_Free__malloc_free_char_62a_omitgood.final.ll,396,37
./data_416/SARD/data_source/CWE416_Use_After_Free__malloc_free_char_62a_omitgood.cpp_dir/bds/CWE416_Use_After_Free__malloc_free_char_62a_omitgood.final.ll,396,37
./data_416/SARD/data_source/CWE416_Use_After_Free__malloc_free_char_62a_omitgood.cpp_dir/api/CWE416_Use_After_Free__malloc_free_char_62a_omitgood.final.ll,396,37
./data_416/SARD/data_source/CWE416_Use_After_Free__malloc_free_char_62a_omitgood.cpp_dir/arr/CWE416_Use_After_Free__malloc_free_char_62a_omitgood.final.ll,396,37
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_array_char_64b_omitgood.cpp_dir/point/CWE416_Use_After_Free__new_delete_array_char_64b_omitgood.final.ll,722,34
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_array_char_64b_omitgood.cpp_dir/bds/CWE416_Use_After_Free__new_delete_array_char_64b_omitgood.final.ll,722,34
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_array_char_64b_omitgood.cpp_dir/api/CWE416_Use_After_Free__new_delete_array_char_64b_omitgood.final.ll,722,34
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_array_char_64b_omitgood.cpp_dir/arr/CWE416_Use_After_Free__new_delete_array_char_64b_omitgood.final.ll,722,34
./data_416/SARD/data_source/CWE416_Use_After_Free__malloc_free_char_06_omitgood.c_dir/point/CWE416_Use_After_Free__malloc_free_char_06_omitgood.final.ll,440,41
./data_416/SARD/data_source/CWE416_Use_After_Free__malloc_free_char_06_omitgood.c_dir/point/CWE416_Use_After_Free__malloc_free_char_06_omitgood.final.ll,463,46
./data_416/SARD/data_source/CWE416_Use_After_Free__malloc_free_char_06_omitgood.c_dir/bds/CWE416_Use_After_Free__malloc_free_char_06_omitgood.final.ll,440,41
./data_416/SARD/data_source/CWE416_Use_After_Free__malloc_free_char_06_omitgood.c_dir/bds/CWE416_Use_After_Free__malloc_free_char_06_omitgood.final.ll,463,46
./data_416/SARD/data_source/CWE416_Use_After_Free__malloc_free_char_06_omitgood.c_dir/api/CWE416_Use_After_Free__malloc_free_char_06_omitgood.final.ll,440,41
./data_416/SARD/data_source/CWE416_Use_After_Free__malloc_free_char_06_omitgood.c_dir/api/CWE416_Use_After_Free__malloc_free_char_06_omitgood.final.ll,463,46
./data_416/SARD/data_source/CWE416_Use_After_Free__malloc_free_char_06_omitgood.c_dir/arr/CWE416_Use_After_Free__malloc_free_char_06_omitgood.final.ll,440,41
./data_416/SARD/data_source/CWE416_Use_After_Free__malloc_free_char_06_omitgood.c_dir/arr/CWE416_Use_After_Free__malloc_free_char_06_omitgood.final.ll,463,46
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_array_char_10_omitgood.cpp_dir/point/CWE416_Use_After_Free__new_delete_array_char_10_omitgood.final.ll,426,38
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_array_char_10_omitgood.cpp_dir/point/CWE416_Use_After_Free__new_delete_array_char_10_omitgood.final.ll,470,43
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_array_char_10_omitgood.cpp_dir/bds/CWE416_Use_After_Free__new_delete_array_char_10_omitgood.final.ll,426,38
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_array_char_10_omitgood.cpp_dir/bds/CWE416_Use_After_Free__new_delete_array_char_10_omitgood.final.ll,470,43
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_array_char_10_omitgood.cpp_dir/api/CWE416_Use_After_Free__new_delete_array_char_10_omitgood.final.ll,426,38
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_array_char_10_omitgood.cpp_dir/api/CWE416_Use_After_Free__new_delete_array_char_10_omitgood.final.ll,470,43
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_array_char_10_omitgood.cpp_dir/arr/CWE416_Use_After_Free__new_delete_array_char_10_omitgood.final.ll,426,38
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_array_char_10_omitgood.cpp_dir/arr/CWE416_Use_After_Free__new_delete_array_char_10_omitgood.final.ll,470,43
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_array_char_08_omitgood.cpp_dir/point/CWE416_Use_After_Free__new_delete_array_char_08_omitgood.final.ll,504,51
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_array_char_08_omitgood.cpp_dir/point/CWE416_Use_After_Free__new_delete_array_char_08_omitgood.final.ll,541,56
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_array_char_08_omitgood.cpp_dir/bds/CWE416_Use_After_Free__new_delete_array_char_08_omitgood.final.ll,504,51
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_array_char_08_omitgood.cpp_dir/bds/CWE416_Use_After_Free__new_delete_array_char_08_omitgood.final.ll,541,56
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_array_char_08_omitgood.cpp_dir/api/CWE416_Use_After_Free__new_delete_array_char_08_omitgood.final.ll,504,51
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_array_char_08_omitgood.cpp_dir/api/CWE416_Use_After_Free__new_delete_array_char_08_omitgood.final.ll,541,56
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_array_char_08_omitgood.cpp_dir/arr/CWE416_Use_After_Free__new_delete_array_char_08_omitgood.final.ll,504,51
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_array_char_08_omitgood.cpp_dir/arr/CWE416_Use_After_Free__new_delete_array_char_08_omitgood.final.ll,541,56
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_array_class_14_omitgood.cpp_dir/point/CWE416_Use_After_Free__new_delete_array_class_14_omitgood.final.ll,487,43
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_array_class_14_omitgood.cpp_dir/point/CWE416_Use_After_Free__new_delete_array_class_14_omitgood.final.ll,536,48
