filepath,tokenIndex,lineNumber
./data_415/SARD/data_source/CWE415_Double_Free__malloc_free_int_54a_omitgood.c_dir/api/CWE415_Double_Free__malloc_free_int_54a_omitgood.final.ll,371,35
./data_415/SARD/data_source/CWE415_Double_Free__malloc_free_int_54a_omitgood.c_dir/arr/CWE415_Double_Free__malloc_free_int_54a_omitgood.final.ll,371,35
./data_415/SARD/data_source/CWE415_Double_Free__new_delete_int_52a_omitgood.cpp_dir/point/CWE415_Double_Free__new_delete_int_52a_omitgood.final.ll,382,37
./data_415/SARD/data_source/CWE415_Double_Free__new_delete_int_52a_omitgood.cpp_dir/bds/CWE415_Double_Free__new_delete_int_52a_omitgood.final.ll,382,37
./data_415/SARD/data_source/CWE415_Double_Free__new_delete_int_52a_omitgood.cpp_dir/api/CWE415_Double_Free__new_delete_int_52a_omitgood.final.ll,382,37
./data_415/SARD/data_source/CWE415_Double_Free__new_delete_int_52a_omitgood.cpp_dir/arr/CWE415_Double_Free__new_delete_int_52a_omitgood.final.ll,382,37
./data_415/SARD/data_source/CWE415_Double_Free__malloc_free_long_67b_omitgood.c_dir/point/CWE415_Double_Free__malloc_free_long_67b_omitgood.final.ll,527,33
./data_415/SARD/data_source/CWE415_Double_Free__malloc_free_long_67b_omitgood.c_dir/bds/CWE415_Double_Free__malloc_free_long_67b_omitgood.final.ll,527,33
./data_415/SARD/data_source/CWE415_Double_Free__malloc_free_long_67b_omitgood.c_dir/api/CWE415_Double_Free__malloc_free_long_67b_omitgood.final.ll,527,33
./data_415/SARD/data_source/CWE415_Double_Free__malloc_free_long_67b_omitgood.c_dir/arr/CWE415_Double_Free__malloc_free_long_67b_omitgood.final.ll,527,33
./data_415/SARD/data_source/CWE415_Double_Free__malloc_free_wchar_t_15_omitgood.c_dir/point/CWE415_Double_Free__malloc_free_wchar_t_15_omitgood.final.ll,374,35
./data_415/SARD/data_source/CWE415_Double_Free__malloc_free_wchar_t_15_omitgood.c_dir/point/CWE415_Double_Free__malloc_free_wchar_t_15_omitgood.final.ll,434,46
./data_415/SARD/data_source/CWE415_Double_Free__malloc_free_wchar_t_15_omitgood.c_dir/bds/CWE415_Double_Free__malloc_free_wchar_t_15_omitgood.final.ll,374,35
./data_415/SARD/data_source/CWE415_Double_Free__malloc_free_wchar_t_15_omitgood.c_dir/bds/CWE415_Double_Free__malloc_free_wchar_t_15_omitgood.final.ll,434,46
./data_415/SARD/data_source/CWE415_Double_Free__malloc_free_wchar_t_15_omitgood.c_dir/api/CWE415_Double_Free__malloc_free_wchar_t_15_omitgood.final.ll,374,35
./data_415/SARD/data_source/CWE415_Double_Free__malloc_free_wchar_t_15_omitgood.c_dir/api/CWE415_Double_Free__malloc_free_wchar_t_15_omitgood.final.ll,434,46
./data_415/SARD/data_source/CWE415_Double_Free__malloc_free_wchar_t_15_omitgood.c_dir/arr/CWE415_Double_Free__malloc_free_wchar_t_15_omitgood.final.ll,374,35
./data_415/SARD/data_source/CWE415_Double_Free__malloc_free_wchar_t_15_omitgood.c_dir/arr/CWE415_Double_Free__malloc_free_wchar_t_15_omitgood.final.ll,434,46
./data_415/SARD/data_source/CWE415_Double_Free__new_delete_int_64a_omitgood.cpp_dir/point/CWE415_Double_Free__new_delete_int_64a_omitgood.final.ll,379,37
./data_415/SARD/data_source/CWE415_Double_Free__new_delete_int_64a_omitgood.cpp_dir/bds/CWE415_Double_Free__new_delete_int_64a_omitgood.final.ll,379,37
./data_415/SARD/data_source/CWE415_Double_Free__new_delete_int_64a_omitgood.cpp_dir/api/CWE415_Double_Free__new_delete_int_64a_omitgood.final.ll,379,37
./data_415/SARD/data_source/CWE415_Double_Free__new_delete_int_64a_omitgood.cpp_dir/arr/CWE415_Double_Free__new_delete_int_64a_omitgood.final.ll,379,37
./data_415/SARD/data_source/CWE415_Double_Free__new_delete_array_struct_08_omitgood.cpp_dir/point/CWE415_Double_Free__new_delete_array_struct_08_omitgood.final.ll,479,49
./data_415/SARD/data_source/CWE415_Double_Free__new_delete_array_struct_08_omitgood.cpp_dir/point/CWE415_Double_Free__new_delete_array_struct_08_omitgood.final.ll,499,54
./data_415/SARD/data_source/CWE415_Double_Free__new_delete_array_struct_08_omitgood.cpp_dir/bds/CWE415_Double_Free__new_delete_array_struct_08_omitgood.final.ll,479,49
./data_415/SARD/data_source/CWE415_Double_Free__new_delete_array_struct_08_omitgood.cpp_dir/bds/CWE415_Double_Free__new_delete_array_struct_08_omitgood.final.ll,499,54
./data_415/SARD/data_source/CWE415_Double_Free__new_delete_array_struct_08_omitgood.cpp_dir/api/CWE415_Double_Free__new_delete_array_struct_08_omitgood.final.ll,479,49
./data_415/SARD/data_source/CWE415_Double_Free__new_delete_array_struct_08_omitgood.cpp_dir/api/CWE415_Double_Free__new_delete_array_struct_08_omitgood.final.ll,499,54
./data_415/SARD/data_source/CWE415_Double_Free__new_delete_array_struct_08_omitgood.cpp_dir/arr/CWE415_Double_Free__new_delete_array_struct_08_omitgood.final.ll,479,49
./data_415/SARD/data_source/CWE415_Double_Free__new_delete_array_struct_08_omitgood.cpp_dir/arr/CWE415_Double_Free__new_delete_array_struct_08_omitgood.final.ll,499,54
./data_415/SARD/data_source/CWE415_Double_Free__new_delete_array_int_74a_omitgood.cpp_dir/point/CWE415_Double_Free__new_delete_array_int_74a_omitgood.final.ll,687,41
./data_415/SARD/data_source/CWE415_Double_Free__new_delete_array_int_74a_omitgood.cpp_dir/bds/CWE415_Double_Free__new_delete_array_int_74a_omitgood.final.ll,687,41
./data_415/SARD/data_source/CWE415_Double_Free__new_delete_array_int_74a_omitgood.cpp_dir/api/CWE415_Double_Free__new_delete_array_int_74a_omitgood.final.ll,687,41
./data_415/SARD/data_source/CWE415_Double_Free__new_delete_array_int_74a_omitgood.cpp_dir/arr/CWE415_Double_Free__new_delete_array_int_74a_omitgood.final.ll,687,41
./data_415/SARD/data_source/CWE415_Double_Free__new_delete_array_int_67b_omitgood.cpp_dir/point/CWE415_Double_Free__new_delete_array_int_67b_omitgood.final.ll,388,36
./data_415/SARD/data_source/CWE415_Double_Free__new_delete_array_int_67b_omitgood.cpp_dir/bds/CWE415_Double_Free__new_delete_array_int_67b_omitgood.final.ll,388,36
./data_415/SARD/data_source/CWE415_Double_Free__new_delete_array_int_67b_omitgood.cpp_dir/api/CWE415_Double_Free__new_delete_array_int_67b_omitgood.final.ll,388,36
./data_415/SARD/data_source/CWE415_Double_Free__new_delete_array_int_67b_omitgood.cpp_dir/arr/CWE415_Double_Free__new_delete_array_int_67b_omitgood.final.ll,388,36
./data_415/SARD/data_source/CWE415_Double_Free__new_delete_int_72a_omitgood.cpp_dir/point/CWE415_Double_Free__new_delete_int_72a_omitgood.final.ll,397,41
./data_415/SARD/data_source/CWE415_Double_Free__new_delete_int_72a_omitgood.cpp_dir/bds/CWE415_Double_Free__new_delete_int_72a_omitgood.final.ll,397,41
./data_415/SARD/data_source/CWE415_Double_Free__new_delete_int_72a_omitgood.cpp_dir/api/CWE415_Double_Free__new_delete_int_72a_omitgood.final.ll,397,41
./data_415/SARD/data_source/CWE415_Double_Free__new_delete_int_72a_omitgood.cpp_dir/arr/CWE415_Double_Free__new_delete_int_72a_omitgood.final.ll,397,41
./data_415/SARD/data_source/CWE415_Double_Free__new_delete_long_07_omitgood.cpp_dir/point/CWE415_Double_Free__new_delete_long_07_omitgood.final.ll,426,41
./data_415/SARD/data_source/CWE415_Double_Free__new_delete_long_07_omitgood.cpp_dir/point/CWE415_Double_Free__new_delete_long_07_omitgood.final.ll,468,46
./data_415/SARD/data_source/CWE415_Double_Free__new_delete_long_07_omitgood.cpp_dir/bds/CWE415_Double_Free__new_delete_long_07_omitgood.final.ll,426,41
./data_415/SARD/data_source/CWE415_Double_Free__new_delete_long_07_omitgood.cpp_dir/bds/CWE415_Double_Free__new_delete_long_07_omitgood.final.ll,468,46
./data_415/SARD/data_source/CWE415_Double_Free__new_delete_long_07_omitgood.cpp_dir/api/CWE415_Double_Free__new_delete_long_07_omitgood.final.ll,426,41
./data_415/SARD/data_source/CWE415_Double_Free__new_delete_long_07_omitgood.cpp_dir/api/CWE415_Double_Free__new_delete_long_07_omitgood.final.ll,468,46
./data_415/SARD/data_source/CWE415_Double_Free__new_delete_long_07_omitgood.cpp_dir/arr/CWE415_Double_Free__new_delete_long_07_omitgood.final.ll,426,41
./data_415/SARD/data_source/CWE415_Double_Free__new_delete_long_07_omitgood.cpp_dir/arr/CWE415_Double_Free__new_delete_long_07_omitgood.final.ll,468,46
./data_415/SARD/data_source/CWE415_Double_Free__new_delete_long_67b_omitgood.cpp_dir/point/CWE415_Double_Free__new_delete_long_67b_omitgood.final.ll,388,36
./data_415/SARD/data_source/CWE415_Double_Free__new_delete_long_67b_omitgood.cpp_dir/bds/CWE415_Double_Free__new_delete_long_67b_omitgood.final.ll,388,36
./data_415/SARD/data_source/CWE415_Double_Free__new_delete_long_67b_omitgood.cpp_dir/api/CWE415_Double_Free__new_delete_long_67b_omitgood.final.ll,388,36
./data_415/SARD/data_source/CWE415_Double_Free__new_delete_long_67b_omitgood.cpp_dir/arr/CWE415_Double_Free__new_delete_long_67b_omitgood.final.ll,388,36
./data_415/SARD/data_source/CWE415_Double_Free__new_delete_array_long_32_omitgood.cpp_dir/point/CWE415_Double_Free__new_delete_array_long_32_omitgood.final.ll,455,38
./data_415/SARD/data_source/CWE415_Double_Free__new_delete_array_long_32_omitgood.cpp_dir/point/CWE415_Double_Free__new_delete_array_long_32_omitgood.final.ll,533,44
./data_415/SARD/data_source/CWE415_Double_Free__new_delete_array_long_32_omitgood.cpp_dir/bds/CWE415_Double_Free__new_delete_array_long_32_omitgood.final.ll,455,38
./data_415/SARD/data_source/CWE415_Double_Free__new_delete_array_long_32_omitgood.cpp_dir/bds/CWE415_Double_Free__new_delete_array_long_32_omitgood.final.ll,533,44
./data_415/SARD/data_source/CWE415_Double_Free__new_delete_array_long_32_omitgood.cpp_dir/api/CWE415_Double_Free__new_delete_array_long_32_omitgood.final.ll,455,38
./data_415/SARD/data_source/CWE415_Double_Free__new_delete_array_long_32_omitgood.cpp_dir/api/CWE415_Double_Free__new_delete_array_long_32_omitgood.final.ll,533,44
./data_415/SARD/data_source/CWE415_Double_Free__new_delete_array_long_32_omitgood.cpp_dir/arr/CWE415_Double_Free__new_delete_array_long_32_omitgood.final.ll,455,38
./data_415/SARD/data_source/CWE415_Double_Free__new_delete_array_long_32_omitgood.cpp_dir/arr/CWE415_Double_Free__new_delete_array_long_32_omitgood.final.ll,533,44
./data_415/SARD/data_source/CWE415_Double_Free__new_delete_int64_t_74b_omitgood.cpp_dir/point/CWE415_Double_Free__new_delete_int64_t_74b_omitgood.final.ll,606,35
./data_415/SARD/data_source/CWE415_Double_Free__new_delete_int64_t_74b_omitgood.cpp_dir/bds/CWE415_Double_Free__new_delete_int64_t_74b_omitgood.final.ll,606,35
./data_415/SARD/data_source/CWE415_Double_Free__new_delete_int64_t_74b_omitgood.cpp_dir/api/CWE415_Double_Free__new_delete_int64_t_74b_omitgood.final.ll,606,35
./data_415/SARD/data_source/CWE415_Double_Free__new_delete_int64_t_74b_omitgood.cpp_dir/arr/CWE415_Double_Free__new_delete_int64_t_74b_omitgood.final.ll,606,35
./data_415/SARD/data_source/CWE415_Double_Free__new_delete_array_int_22a_omitgood.cpp_dir/point/CWE415_Double_Free__new_delete_array_int_22a_omitgood.final.ll,406,40
./data_415/SARD/data_source/CWE415_Double_Free__new_delete_array_int_22a_omitgood.cpp_dir/bds/CWE415_Double_Free__new_delete_array_int_22a_omitgood.final.ll,406,40
./data_415/SARD/data_source/CWE415_Double_Free__new_delete_array_int_22a_omitgood.cpp_dir/api/CWE415_Double_Free__new_delete_array_int_22a_omitgood.final.ll,406,40
./data_415/SARD/data_source/CWE415_Double_Free__new_delete_array_int_22a_omitgood.cpp_dir/arr/CWE415_Double_Free__new_delete_array_int_22a_omitgood.final.ll,406,40
./data_415/SARD/data_source/CWE415_Double_Free__malloc_free_long_34_omitgood.c_dir/point/CWE415_Double_Free__malloc_free_long_34_omitgood.final.ll,437,39
./data_415/SARD/data_source/CWE415_Double_Free__malloc_free_long_34_omitgood.c_dir/point/CWE415_Double_Free__malloc_free_long_34_omitgood.final.ll,496,44
./data_415/SARD/data_source/CWE415_Double_Free__malloc_free_long_34_omitgood.c_dir/bds/CWE415_Double_Free__malloc_free_long_34_omitgood.final.ll,437,39
./data_415/SARD/data_source/CWE415_Double_Free__malloc_free_long_34_omitgood.c_dir/bds/CWE415_Double_Free__malloc_free_long_34_omitgood.final.ll,496,44
./data_415/SARD/data_source/CWE415_Double_Free__malloc_free_long_34_omitgood.c_dir/api/CWE415_Double_Free__malloc_free_long_34_omitgood.final.ll,437,39
./data_415/SARD/data_source/CWE415_Double_Free__malloc_free_long_34_omitgood.c_dir/api/CWE415_Double_Free__malloc_free_long_34_omitgood.final.ll,496,44
./data_415/SARD/data_source/CWE415_Double_Free__malloc_free_long_34_omitgood.c_dir/arr/CWE415_Double_Free__malloc_free_long_34_omitgood.final.ll,437,39
./data_415/SARD/data_source/CWE415_Double_Free__malloc_free_long_34_omitgood.c_dir/arr/CWE415_Double_Free__malloc_free_long_34_omitgood.final.ll,496,44
./data_415/SARD/data_source/CWE415_Double_Free__malloc_free_char_66b_omitgood.c_dir/point/CWE415_Double_Free__malloc_free_char_66b_omitgood.final.ll,498,29
./data_415/SARD/data_source/CWE415_Double_Free__malloc_free_char_66b_omitgood.c_dir/bds/CWE415_Double_Free__malloc_free_char_66b_omitgood.final.ll,498,29
./data_415/SARD/data_source/CWE415_Double_Free__malloc_free_char_66b_omitgood.c_dir/api/CWE415_Double_Free__malloc_free_char_66b_omitgood.final.ll,498,29
./data_415/SARD/data_source/CWE415_Double_Free__malloc_free_char_66b_omitgood.c_dir/arr/CWE415_Double_Free__malloc_free_char_66b_omitgood.final.ll,498,29
./data_415/SARD/data_source/CWE415_Double_Free__new_delete_class_81a_omitgood.cpp_dir/point/CWE415_Double_Free__new_delete_class_81a_omitgood.final.ll,410,33
./data_415/SARD/data_source/CWE415_Double_Free__new_delete_class_81a_omitgood.cpp_dir/bds/CWE415_Double_Free__new_delete_class_81a_omitgood.final.ll,410,33
./data_415/SARD/data_source/CWE415_Double_Free__new_delete_class_81a_omitgood.cpp_dir/api/CWE415_Double_Free__new_delete_class_81a_omitgood.final.ll,410,33
./data_415/SARD/data_source/CWE415_Double_Free__new_delete_class_81a_omitgood.cpp_dir/arr/CWE415_Double_Free__new_delete_class_81a_omitgood.final.ll,410,33
./data_415/SARD/data_source/CWE415_Double_Free__new_delete_array_struct_33_omitgood.cpp_dir/point/CWE415_Double_Free__new_delete_array_struct_33_omitgood.final.ll,401,35
./data_415/SARD/data_source/CWE415_Double_Free__new_delete_array_struct_33_omitgood.cpp_dir/point/CWE415_Double_Free__new_delete_array_struct_33_omitgood.final.ll,450,39
./data_415/SARD/data_source/CWE415_Double_Free__new_delete_array_struct_33_omitgood.cpp_dir/bds/CWE415_Double_Free__new_delete_array_struct_33_omitgood.final.ll,401,35
./data_415/SARD/data_source/CWE415_Double_Free__new_delete_array_struct_33_omitgood.cpp_dir/bds/CWE415_Double_Free__new_delete_array_struct_33_omitgood.final.ll,450,39
./data_415/SARD/data_source/CWE415_Double_Free__new_delete_array_struct_33_omitgood.cpp_dir/api/CWE415_Double_Free__new_delete_array_struct_33_omitgood.final.ll,401,35
./data_415/SARD/data_source/CWE415_Double_Free__new_delete_array_struct_33_omitgood.cpp_dir/api/CWE415_Double_Free__new_delete_array_struct_33_omitgood.final.ll,450,39
./data_415/SARD/data_source/CWE415_Double_Free__new_delete_array_struct_33_omitgood.cpp_dir/arr/CWE415_Double_Free__new_delete_array_struct_33_omitgood.final.ll,401,35
./data_415/SARD/data_source/CWE415_Double_Free__new_delete_array_struct_33_omitgood.cpp_dir/arr/CWE415_Double_Free__new_delete_array_struct_33_omitgood.final.ll,450,39
./data_415/SARD/data_source/CWE415_Double_Free__new_delete_array_wchar_t_68b_omitgood.cpp_dir/point/CWE415_Double_Free__new_delete_array_wchar_t_68b_omitgood.final.ll,506,35
./data_415/SARD/data_source/CWE415_Double_Free__new_delete_array_wchar_t_68b_omitgood.cpp_dir/bds/CWE415_Double_Free__new_delete_array_wchar_t_68b_omitgood.final.ll,506,35
./data_415/SARD/data_source/CWE415_Double_Free__new_delete_array_wchar_t_68b_omitgood.cpp_dir/api/CWE415_Double_Free__new_delete_array_wchar_t_68b_omitgood.final.ll,506,35
./data_415/SARD/data_source/CWE415_Double_Free__new_delete_array_wchar_t_68b_omitgood.cpp_dir/arr/CWE415_Double_Free__new_delete_array_wchar_t_68b_omitgood.final.ll,506,35
./data_415/SARD/data_source/CWE415_Double_Free__malloc_free_int64_t_72a_omitgood.cpp_dir/point/CWE415_Double_Free__malloc_free_int64_t_72a_omitgood.final.ll,401,42
./data_415/SARD/data_source/CWE415_Double_Free__malloc_free_int64_t_72a_omitgood.cpp_dir/bds/CWE415_Double_Free__malloc_free_int64_t_72a_omitgood.final.ll,401,42
./data_415/SARD/data_source/CWE415_Double_Free__malloc_free_int64_t_72a_omitgood.cpp_dir/api/CWE415_Double_Free__malloc_free_int64_t_72a_omitgood.final.ll,401,42
./data_415/SARD/data_source/CWE415_Double_Free__malloc_free_int64_t_72a_omitgood.cpp_dir/arr/CWE415_Double_Free__malloc_free_int64_t_72a_omitgood.final.ll,401,42
./data_415/SARD/data_source/CWE415_Double_Free__new_delete_wchar_t_52a_omitgood.cpp_dir/point/CWE415_Double_Free__new_delete_wchar_t_52a_omitgood.final.ll,382,37
./data_415/SARD/data_source/CWE415_Double_Free__new_delete_wchar_t_52a_omitgood.cpp_dir/bds/CWE415_Double_Free__new_delete_wchar_t_52a_omitgood.final.ll,382,37
./data_415/SARD/data_source/CWE415_Double_Free__new_delete_wchar_t_52a_omitgood.cpp_dir/api/CWE415_Double_Free__new_delete_wchar_t_52a_omitgood.final.ll,382,37
./data_415/SARD/data_source/CWE415_Double_Free__new_delete_wchar_t_52a_omitgood.cpp_dir/arr/CWE415_Double_Free__new_delete_wchar_t_52a_omitgood.final.ll,382,37
./data_415/SARD/data_source/CWE415_Double_Free__new_delete_array_int64_t_06_omitgood.cpp_dir/point/CWE415_Double_Free__new_delete_array_int64_t_06_omitgood.final.ll,407,41
./data_415/SARD/data_source/CWE415_Double_Free__new_delete_array_int64_t_06_omitgood.cpp_dir/point/CWE415_Double_Free__new_delete_array_int64_t_06_omitgood.final.ll,436,46
./data_415/SARD/data_source/CWE415_Double_Free__new_delete_array_int64_t_06_omitgood.cpp_dir/bds/CWE415_Double_Free__new_delete_array_int64_t_06_omitgood.final.ll,407,41
./data_415/SARD/data_source/CWE415_Double_Free__new_delete_array_int64_t_06_omitgood.cpp_dir/bds/CWE415_Double_Free__new_delete_array_int64_t_06_omitgood.final.ll,436,46
./data_415/SARD/data_source/CWE415_Double_Free__new_delete_array_int64_t_06_omitgood.cpp_dir/api/CWE415_Double_Free__new_delete_array_int64_t_06_omitgood.final.ll,407,41
./data_415/SARD/data_source/CWE415_Double_Free__new_delete_array_int64_t_06_omitgood.cpp_dir/api/CWE415_Double_Free__new_delete_array_int64_t_06_omitgood.final.ll,436,46
./data_415/SARD/data_source/CWE415_Double_Free__new_delete_array_int64_t_06_omitgood.cpp_dir/arr/CWE415_Double_Free__new_delete_array_int64_t_06_omitgood.final.ll,407,41
./data_415/SARD/data_source/CWE415_Double_Free__new_delete_array_int64_t_06_omitgood.cpp_dir/arr/CWE415_Double_Free__new_delete_array_int64_t_06_omitgood.final.ll,436,46
./data_415/SARD/data_source/CWE415_Double_Free__new_delete_array_int64_t_67a_omitgood.cpp_dir/point/CWE415_Double_Free__new_delete_array_int64_t_67a_omitgood.final.ll,541,43
./data_415/SARD/data_source/CWE415_Double_Free__new_delete_array_int64_t_67a_omitgood.cpp_dir/bds/CWE415_Double_Free__new_delete_array_int64_t_67a_omitgood.final.ll,541,43
./data_415/SARD/data_source/CWE415_Double_Free__new_delete_array_int64_t_67a_omitgood.cpp_dir/api/CWE415_Double_Free__new_delete_array_int64_t_67a_omitgood.final.ll,541,43
./data_415/SARD/data_source/CWE415_Double_Free__new_delete_array_int64_t_67a_omitgood.cpp_dir/arr/CWE415_Double_Free__new_delete_array_int64_t_67a_omitgood.final.ll,541,43
./data_415/SARD/data_source/CWE415_Double_Free__new_delete_wchar_t_16_omitgood.cpp_dir/point/CWE415_Double_Free__new_delete_wchar_t_16_omitgood.final.ll,346,35
./data_415/SARD/data_source/CWE415_Double_Free__new_delete_wchar_t_16_omitgood.cpp_dir/point/CWE415_Double_Free__new_delete_wchar_t_16_omitgood.final.ll,394,41
./data_415/SARD/data_source/CWE415_Double_Free__new_delete_wchar_t_16_omitgood.cpp_dir/bds/CWE415_Double_Free__new_delete_wchar_t_16_omitgood.final.ll,346,35
./data_415/SARD/data_source/CWE415_Double_Free__new_delete_wchar_t_16_omitgood.cpp_dir/bds/CWE415_Double_Free__new_delete_wchar_t_16_omitgood.final.ll,394,41
./data_415/SARD/data_source/CWE415_Double_Free__new_delete_wchar_t_16_omitgood.cpp_dir/api/CWE415_Double_Free__new_delete_wchar_t_16_omitgood.final.ll,346,35
./data_415/SARD/data_source/CWE415_Double_Free__new_delete_wchar_t_16_omitgood.cpp_dir/api/CWE415_Double_Free__new_delete_wchar_t_16_omitgood.final.ll,394,41
./data_415/SARD/data_source/CWE415_Double_Free__new_delete_wchar_t_16_omitgood.cpp_dir/arr/CWE415_Double_Free__new_delete_wchar_t_16_omitgood.final.ll,346,35
./data_415/SARD/data_source/CWE415_Double_Free__new_delete_wchar_t_16_omitgood.cpp_dir/arr/CWE415_Double_Free__new_delete_wchar_t_16_omitgood.final.ll,394,41
./data_415/SARD/data_source/CWE415_Double_Free__malloc_free_int64_t_65a_omitgood.c_dir/point/CWE415_Double_Free__malloc_free_int64_t_65a_omitgood.final.ll,438,37
./data_415/SARD/data_source/CWE415_Double_Free__malloc_free_int64_t_65a_omitgood.c_dir/bds/CWE415_Double_Free__malloc_free_int64_t_65a_omitgood.final.ll,438,37
./data_415/SARD/data_source/CWE415_Double_Free__malloc_free_int64_t_65a_omitgood.c_dir/api/CWE415_Double_Free__malloc_free_int64_t_65a_omitgood.final.ll,438,37
./data_415/SARD/data_source/CWE415_Double_Free__malloc_free_int64_t_65a_omitgood.c_dir/arr/CWE415_Double_Free__malloc_free_int64_t_65a_omitgood.final.ll,438,37
./data_415/SARD/data_source/CWE415_Double_Free__new_delete_array_int_62a_omitgood.cpp_dir/point/CWE415_Double_Free__new_delete_array_int_62a_omitgood.final.ll,355,37
./data_415/SARD/data_source/CWE415_Double_Free__new_delete_array_int_62a_omitgood.cpp_dir/bds/CWE415_Double_Free__new_delete_array_int_62a_omitgood.final.ll,355,37
./data_415/SARD/data_source/CWE415_Double_Free__new_delete_array_int_62a_omitgood.cpp_dir/api/CWE415_Double_Free__new_delete_array_int_62a_omitgood.final.ll,355,37
./data_415/SARD/data_source/CWE415_Double_Free__new_delete_array_int_62a_omitgood.cpp_dir/arr/CWE415_Double_Free__new_delete_array_int_62a_omitgood.final.ll,355,37
./data_415/SARD/data_source/CWE415_Double_Free__new_delete_array_int64_t_81a_omitgood.cpp_dir/point/CWE415_Double_Free__new_delete_array_int64_t_81a_omitgood.final.ll,421,33
./data_415/SARD/data_source/CWE415_Double_Free__new_delete_array_int64_t_81a_omitgood.cpp_dir/bds/CWE415_Double_Free__new_delete_array_int64_t_81a_omitgood.final.ll,421,33
./data_415/SARD/data_source/CWE415_Double_Free__new_delete_array_int64_t_81a_omitgood.cpp_dir/api/CWE415_Double_Free__new_delete_array_int64_t_81a_omitgood.final.ll,421,33
./data_415/SARD/data_source/CWE415_Double_Free__new_delete_array_int64_t_81a_omitgood.cpp_dir/arr/CWE415_Double_Free__new_delete_array_int64_t_81a_omitgood.final.ll,421,33
./data_415/SARD/data_source/CWE415_Double_Free__new_delete_array_int_51a_omitgood.cpp_dir/point/CWE415_Double_Free__new_delete_array_int_51a_omitgood.final.ll,382,37
./data_415/SARD/data_source/CWE415_Double_Free__new_delete_array_int_51a_omitgood.cpp_dir/bds/CWE415_Double_Free__new_delete_array_int_51a_omitgood.final.ll,382,37
./data_415/SARD/data_source/CWE415_Double_Free__new_delete_array_int_51a_omitgood.cpp_dir/api/CWE415_Double_Free__new_delete_array_int_51a_omitgood.final.ll,382,37
./data_415/SARD/data_source/CWE415_Double_Free__new_delete_array_int_51a_omitgood.cpp_dir/arr/CWE415_Double_Free__new_delete_array_int_51a_omitgood.final.ll,382,37
./data_415/SARD/data_source/CWE415_Double_Free__new_delete_int64_t_01_omitgood.cpp_dir/point/CWE415_Double_Free__new_delete_int64_t_01_omitgood.final.ll,379,34
./data_415/SARD/data_source/CWE415_Double_Free__new_delete_int64_t_01_omitgood.cpp_dir/point/CWE415_Double_Free__new_delete_int64_t_01_omitgood.final.ll,385,36
./data_415/SARD/data_source/CWE415_Double_Free__new_delete_int64_t_01_omitgood.cpp_dir/bds/CWE415_Double_Free__new_delete_int64_t_01_omitgood.final.ll,379,34
./data_415/SARD/data_source/CWE415_Double_Free__new_delete_int64_t_01_omitgood.cpp_dir/bds/CWE415_Double_Free__new_delete_int64_t_01_omitgood.final.ll,385,36
./data_415/SARD/data_source/CWE415_Double_Free__new_delete_int64_t_01_omitgood.cpp_dir/api/CWE415_Double_Free__new_delete_int64_t_01_omitgood.final.ll,379,34
./data_415/SARD/data_source/CWE415_Double_Free__new_delete_int64_t_01_omitgood.cpp_dir/api/CWE415_Double_Free__new_delete_int64_t_01_omitgood.final.ll,385,36
./data_415/SARD/data_source/CWE415_Double_Free__new_delete_int64_t_01_omitgood.cpp_dir/arr/CWE415_Double_Free__new_delete_int64_t_01_omitgood.final.ll,379,34
./data_415/SARD/data_source/CWE415_Double_Free__new_delete_int64_t_01_omitgood.cpp_dir/arr/CWE415_Double_Free__new_delete_int64_t_01_omitgood.final.ll,385,36
./data_415/SARD/data_source/CWE415_Double_Free__new_delete_char_68b_omitgood.cpp_dir/point/CWE415_Double_Free__new_delete_char_68b_omitgood.final.ll,674,35
./data_415/SARD/data_source/CWE415_Double_Free__new_delete_char_68b_omitgood.cpp_dir/bds/CWE415_Double_Free__new_delete_char_68b_omitgood.final.ll,674,35
./data_415/SARD/data_source/CWE415_Double_Free__new_delete_char_68b_omitgood.cpp_dir/api/CWE415_Double_Free__new_delete_char_68b_omitgood.final.ll,674,35
./data_415/SARD/data_source/CWE415_Double_Free__new_delete_char_68b_omitgood.cpp_dir/arr/CWE415_Double_Free__new_delete_char_68b_omitgood.final.ll,674,35
./data_415/SARD/data_source/CWE415_Double_Free__malloc_free_int_66a_omitgood.c_dir/point/CWE415_Double_Free__malloc_free_int_66a_omitgood.final.ll,456,36
./data_415/SARD/data_source/CWE415_Double_Free__malloc_free_int_66a_omitgood.c_dir/bds/CWE415_Double_Free__malloc_free_int_66a_omitgood.final.ll,456,36
./data_415/SARD/data_source/CWE415_Double_Free__malloc_free_int_66a_omitgood.c_dir/api/CWE415_Double_Free__malloc_free_int_66a_omitgood.final.ll,456,36
./data_415/SARD/data_source/CWE415_Double_Free__malloc_free_int_66a_omitgood.c_dir/arr/CWE415_Double_Free__malloc_free_int_66a_omitgood.final.ll,456,36
./data_415/SARD/data_source/CWE415_Double_Free__new_delete_int64_t_02_omitgood.cpp_dir/point/CWE415_Double_Free__new_delete_int64_t_02_omitgood.final.ll,385,36
./data_415/SARD/data_source/CWE415_Double_Free__new_delete_int64_t_02_omitgood.cpp_dir/point/CWE415_Double_Free__new_delete_int64_t_02_omitgood.final.ll,407,41
